Date,AHT.L,RTO.L,ABF.L,STJ.L,BATS.L,SMT.L,PRU.L,SMIN.L,SPX.L,SSE.L,BA.L,VOD.L,SDR.L,TSCO.L,RR.L,ANTO.L
2004-05-04,28.59510040283203,190.0,622.5,183.0,864.5,62.0,357.9547119140625,1050.7493896484375,612.7689819335938,692.5,209.0,166.22569274902344,635.0,318.8832092285156,81.58820343017578,190.0
2004-05-05,28.133899688720703,186.75,629.5,183.5,850.5,62.0,363.1308898925781,1063.4993896484375,607.9227905273438,699.0,212.0,170.99200439453125,634.0,323.6332092285156,82.6176986694336,194.39999389648438
2004-05-06,27.90329933166504,182.75,624.0,181.0,841.5,61.70000076293945,352.77850341796875,1043.9993896484375,606.8458862304688,692.5,205.25,167.7747039794922,614.0,319.1997985839844,80.472900390625,189.8000030517578
2004-05-07,27.21150016784668,181.0,627.5,176.0,834.0,61.20000076293945,350.3894958496094,1042.4993896484375,606.307373046875,685.0,206.5,166.22569274902344,607.0,314.7665100097656,79.01439666748047,185.0
2004-05-10,25.366600036621094,178.0,614.5,174.25,825.0,59.20000076293945,336.8517150878906,1024.4993896484375,603.0767211914062,673.5,196.25,161.10189819335938,585.0,313.1831970214844,75.06800079345703,178.1999969482422
2004-05-11,25.366600036621094,181.0,616.5,175.0,824.5,60.0,346.4078063964844,1030.4993896484375,598.7689819335938,676.5,199.5,162.65089416503906,620.0,314.4497985839844,76.18329620361328,178.0
2004-05-12,25.13599967956543,178.25,614.5,168.0,828.5,59.20000076293945,338.44439697265625,1026.7493896484375,597.6920776367188,670.0,193.5,160.2677001953125,607.5,310.96649169921875,73.78109741210938,175.8000030517578
2004-05-13,25.13599967956543,178.0,617.5,168.75,820.5,59.70000076293945,342.42608642578125,1037.9993896484375,604.1536254882812,680.0,201.0,161.10189819335938,612.0,312.5498046875,75.41120147705078,180.8000030517578
2004-05-14,24.674800872802734,178.0,616.0,166.75,822.0,59.70000076293945,341.2315979003906,1051.4993896484375,601.9996948242188,679.5,196.25,160.02940368652344,603.5,310.96649169921875,74.81060028076172,175.1999969482422
2004-05-17,22.36870002746582,174.0,614.5,158.0,820.0,58.599998474121094,338.44439697265625,1045.4993896484375,603.0767211914062,680.5,191.25,159.43359375,594.0,313.4997863769531,72.58000183105469,170.60000610351562
2004-05-18,22.36870002746582,175.5,620.0,161.75,808.5,58.25,336.4534912109375,1057.4993896484375,597.6920776367188,672.5,195.5,160.86349487304688,606.5,315.08319091796875,73.69529724121094,167.1999969482422
2004-05-19,23.752399444580078,151.5,625.0,164.75,825.0,58.849998474121094,350.3894958496094,1057.4993896484375,593.3843994140625,684.5,202.5,165.0341033935547,613.0,316.9831848144531,75.15380096435547,179.60000610351562
2004-05-20,23.06060028076172,150.0,625.0,163.75,818.0,58.400001525878906,342.02789306640625,1052.2493896484375,590.1536254882812,675.0,198.5,161.81680297851562,613.5,314.1332092285156,73.69529724121094,177.1999969482422
2004-05-21,22.82990074157715,148.0,626.5,166.25,819.0,59.45000076293945,345.2132873535156,1054.4993896484375,589.6151123046875,676.5,199.25,162.41259765625,609.0,314.1332092285156,73.52369689941406,180.0
2004-05-24,22.82990074157715,146.5,626.0,165.0,813.5,59.20000076293945,347.2041015625,1048.4993896484375,585.8458862304688,684.0,202.0,161.4593048095703,616.0,314.4497985839844,74.12429809570312,180.8000030517578
2004-05-25,23.06060028076172,146.5,625.0,166.25,796.0,58.79999923706055,343.62060546875,1048.4993896484375,586.9227905273438,689.0,200.75,153.47569274902344,609.0,315.3998107910156,72.92320251464844,180.0
2004-05-26,23.06060028076172,146.0,630.0,173.75,798.5,59.650001525878906,350.78759765625,1052.2493896484375,566.9998168945312,687.5,205.75,152.87989807128906,612.5,316.66650390625,74.46739959716797,179.1999969482422
2004-05-27,22.36870002746582,146.5,634.5,167.5,804.0,59.099998474121094,359.94549560546875,1046.2493896484375,579.3843994140625,696.0,204.75,154.30979919433594,613.0,319.5165100097656,74.81060028076172,181.0
2004-05-28,22.599300384521484,146.5,640.5,166.0,800.0,59.099998474121094,357.5564880371094,1046.2493896484375,589.6151123046875,692.5,205.75,152.87989807128906,605.0,315.3998107910156,77.47019958496094,180.0
2004-05-31,22.276500701904297,146.5,640.5,166.0,800.0,59.099998474121094,330.4809875488281,1046.2493896484375,589.6151123046875,692.5,205.75,152.87989807128906,605.0,315.3998107910156,77.47019958496094,180.0
2004-06-01,22.599300384521484,145.75,631.5,168.5,792.0,59.20000076293945,353.5747985839844,1043.9993896484375,588.5382080078125,685.0,207.25,151.33090209960938,600.0,316.66650390625,76.09750366210938,180.60000610351562
2004-06-02,22.82990074157715,144.75,633.0,167.0,794.5,59.29999923706055,353.5747985839844,1041.7493896484375,606.307373046875,685.5,208.0,150.49679565429688,603.0,321.7331848144531,77.55599975585938,178.8000030517578
2004-06-03,22.138099670410156,142.25,633.5,168.75,799.0,58.900001525878906,353.17669677734375,1045.4993896484375,605.7689819335938,687.5,213.0,148.94769287109375,597.0,323.3164978027344,78.58550262451172,173.8000030517578
2004-06-04,22.138099670410156,142.75,640.5,168.5,804.0,58.70000076293945,358.3529052734375,1046.9993896484375,606.307373046875,692.0,211.5,149.5435028076172,604.0,326.16650390625,79.87229919433594,173.1999969482422
2004-06-07,22.82990074157715,143.5,641.0,170.0,803.5,58.75,366.7143859863281,1055.9993896484375,601.9996948242188,693.5,211.5,150.13929748535156,600.5,326.4831848144531,81.33080291748047,181.8000030517578
2004-06-08,23.06060028076172,143.0,634.0,172.0,806.5,58.599998474121094,366.3163146972656,1052.2493896484375,606.307373046875,692.5,213.75,152.5225067138672,616.0,327.1164855957031,82.1886978149414,182.8000030517578
2004-06-09,23.06060028076172,144.5,635.5,169.5,807.0,58.75,361.5382080078125,1047.7493896484375,601.4613037109375,695.0,216.25,153.47569274902344,616.5,326.7998046875,82.1886978149414,181.8000030517578
2004-06-10,23.06060028076172,152.5,631.5,171.0,802.0,59.25,365.1217956542969,1061.2493896484375,608.4613037109375,691.5,214.25,152.87989807128906,610.5,327.7497863769531,81.1592025756836,177.1999969482422
2004-06-11,23.291200637817383,149.0,634.0,171.0,797.0,59.29999923706055,363.1308898925781,1051.4993896484375,611.6920776367188,691.0,212.75,154.30979919433594,607.0,327.7497863769531,80.81610107421875,180.8000030517578
2004-06-14,23.291200637817383,147.0,631.5,170.75,807.0,58.400001525878906,359.1492004394531,1043.9993896484375,601.9996948242188,681.5,208.0,151.6884002685547,597.5,325.84979248046875,79.27179718017578,177.60000610351562
2004-06-15,23.291200637817383,145.0,631.5,170.5,811.5,59.099998474121094,364.3254089355469,1049.9993896484375,603.0767211914062,689.0,204.75,152.2841033935547,605.0,328.3832092285156,79.44339752197266,179.39999389648438
2004-06-16,24.213600158691406,144.75,634.5,171.0,811.0,59.150001525878906,371.49249267578125,1070.9993896484375,610.0767211914062,697.0,208.5,151.92669677734375,611.0,329.96649169921875,79.87229919433594,177.8000030517578
2004-06-17,23.982999801635742,145.25,640.5,174.25,809.5,59.29999923706055,370.69610595703125,1064.9993896484375,606.307373046875,689.5,204.0,152.5225067138672,615.5,333.1332092285156,80.12969970703125,181.0
2004-06-18,23.982999801635742,148.25,642.5,168.0,824.0,58.599998474121094,372.2887878417969,1062.7493896484375,601.4613037109375,691.0,206.0,151.21170043945312,614.0,339.7831115722656,80.04389953613281,183.0
2004-06-21,24.674800872802734,148.25,645.5,172.0,831.0,59.04999923706055,369.1034851074219,1064.9993896484375,608.4613037109375,692.0,206.5,149.5435028076172,618.0,340.41650390625,80.81610107421875,183.1999969482422
2004-06-22,24.213600158691406,148.25,644.0,176.0,823.5,58.400001525878906,363.1308898925781,1069.4993896484375,601.4613037109375,692.0,207.5,146.32620239257812,615.0,338.1997985839844,81.50240325927734,183.8000030517578
2004-06-23,23.752399444580078,144.75,642.5,178.0,883.0,59.0,364.7236022949219,1074.7493896484375,608.4613037109375,688.5,209.0,145.13470458984375,615.0,341.0498046875,82.10289764404297,186.3000030517578
2004-06-24,23.752399444580078,148.25,627.0,181.5,870.0,59.5,371.8905944824219,1085.2493896484375,595.5382080078125,681.5,208.0,144.77720642089844,611.0,340.41650390625,83.64720153808594,189.3000030517578
2004-06-25,23.752399444580078,147.75,628.5,183.5,860.0,59.349998474121094,368.7052917480469,1080.7493896484375,599.307373046875,683.0,205.75,146.9219970703125,602.5,341.68310546875,83.04669952392578,190.6999969482422
2004-06-28,23.752399444580078,146.5,630.0,183.0,873.0,59.79999923706055,376.668701171875,1099.4993896484375,603.0767211914062,684.5,209.75,147.16029357910156,619.0,338.8330993652344,84.67669677734375,193.10000610351562
2004-06-30,25.366600036621094,144.5,632.5,186.0,854.5,60.20000076293945,377.8631896972656,1119.7493896484375,607.3843994140625,681.5,219.25,143.94309997558594,613.0,337.2497863769531,86.39250183105469,188.10000610351562
2004-07-01,25.366600036621094,143.5,625.0,181.5,850.0,59.20000076293945,371.09429931640625,1089.7493896484375,599.8458862304688,671.0,216.5,142.15570068359375,613.0,332.4997863769531,85.0198974609375,188.0
2004-07-02,25.366600036621094,142.75,620.5,182.5,853.0,59.400001525878906,370.2980041503906,1082.9993896484375,602.5382080078125,676.5,213.0,141.79820251464844,599.0,327.4331970214844,83.38980102539062,188.60000610351562
2004-07-05,25.597200393676758,142.0,616.0,181.25,854.0,59.099998474121094,368.3070983886719,1079.9993896484375,603.6151123046875,677.5,215.25,141.79820251464844,605.5,329.33319091796875,83.38980102539062,189.89999389648438
2004-07-06,31.593000411987305,141.25,612.5,182.0,849.0,59.0,360.18438720703125,1064.9993896484375,592.8458862304688,679.0,212.5,140.36830139160156,588.0,327.7497863769531,82.01709747314453,189.89999389648438
2004-07-07,35.052101135253906,141.25,613.5,183.0,842.0,58.70000076293945,358.3529052734375,1055.2493896484375,591.7689819335938,678.5,209.5,142.15570068359375,589.0,325.533203125,81.1592025756836,194.0
2004-07-08,35.513301849365234,140.5,615.0,182.25,846.0,57.900001525878906,357.15838623046875,1074.7493896484375,593.9227905273438,676.0,209.5,142.63229370117188,594.0,327.7497863769531,81.4166030883789,196.8000030517578
2004-07-09,35.743900299072266,140.5,612.0,183.5,853.0,57.900001525878906,358.9898986816406,1064.9993896484375,594.4613037109375,681.5,210.0,141.67909240722656,585.0,326.4831848144531,81.4166030883789,199.1999969482422
2004-07-12,34.360198974609375,140.0,613.0,184.0,850.5,57.54999923706055,357.5564880371094,1064.2493896484375,593.3843994140625,679.0,208.75,141.0832977294922,573.0,325.533203125,81.67400360107422,200.3000030517578
2004-07-13,34.360198974609375,140.5,612.0,184.75,847.0,57.599998474121094,359.5473937988281,1073.9993896484375,597.1536254882812,686.5,209.5,140.1300048828125,565.0,326.4831848144531,81.24500274658203,200.0
2004-07-14,37.81930160522461,140.0,613.0,184.0,848.0,57.54999923706055,357.3973083496094,1068.7493896484375,595.5382080078125,692.5,209.25,143.10899353027344,565.5,328.0664978027344,82.01709747314453,198.10000610351562
2004-07-15,37.35810089111328,136.0,610.0,178.0,841.0,57.25,351.4247131347656,1080.7493896484375,593.3843994140625,695.0,210.25,143.10899353027344,571.0,325.533203125,80.98760223388672,200.0
2004-07-16,39.66419982910156,138.25,609.0,178.5,868.0,57.25,348.63751220703125,1087.4993896484375,599.307373046875,699.0,214.0,141.9174041748047,555.0,327.4331970214844,82.44609832763672,201.8000030517578
2004-07-19,39.894798278808594,139.5,608.0,177.0,859.0,57.400001525878906,345.2132873535156,1093.4993896484375,599.8458862304688,706.0,218.0,140.36830139160156,549.0,325.84979248046875,81.931396484375,200.0
2004-07-20,39.43360137939453,141.0,610.0,175.75,849.8330078125,57.349998474121094,347.8411865234375,1100.2493896484375,600.3843994140625,704.0,219.5,139.7725067138672,553.5,324.2665100097656,82.96089935302734,195.8000030517578
2004-07-21,39.43360137939453,143.0,607.5,179.25,855.0,58.099998474121094,355.5657043457031,1092.7493896484375,596.6151123046875,702.5,215.5,140.96409606933594,563.0,324.58319091796875,83.38980102539062,196.0
2004-07-22,37.81930160522461,142.0,627.0,178.0,845.0,57.20000076293945,344.8150939941406,1083.7493896484375,589.6151123046875,698.0,210.5,139.17669677734375,555.0,322.6831970214844,81.4166030883789,190.0
2004-07-23,37.81930160522461,143.75,634.0,184.0,845.5,57.150001525878906,346.805908203125,1079.9993896484375,588.5382080078125,697.0,213.5,138.58099365234375,555.5,317.9331970214844,82.53189849853516,187.1999969482422
2004-07-26,37.81930160522461,142.5,628.0,185.0,843.0,56.099998474121094,344.8150939941406,1071.7493896484375,587.9998168945312,697.0,213.25,135.84030151367188,556.0,318.5664978027344,82.36029815673828,189.60000610351562
2004-07-27,40.81719970703125,143.0,628.0,182.0,829.5,56.5,349.5931091308594,1073.2493896484375,586.9227905273438,702.0,213.75,139.17669677734375,557.0,321.41650390625,82.8750991821289,189.0
2004-07-28,42.20090103149414,143.25,621.0,187.0,823.0,56.70000076293945,352.22100830078125,1079.9993896484375,587.4613037109375,702.5,215.5,140.60659790039062,562.5,319.83319091796875,84.93409729003906,193.0
2004-07-29,43.12329864501953,142.75,626.0,187.0,829.5,57.20000076293945,359.94549560546875,1094.9993896484375,594.9998168945312,705.0,216.75,143.58560180664062,568.0,327.4331970214844,83.30400085449219,197.8000030517578
2004-07-30,43.12329864501953,142.0,630.0,186.0,836.0,57.400001525878906,361.1401062011719,1094.9993896484375,594.9998168945312,718.5,213.75,142.15570068359375,569.5,322.3664855957031,82.78929901123047,200.0
2004-08-02,41.97019958496094,142.75,625.0,188.0,841.0,57.25,360.18438720703125,1091.2493896484375,588.5382080078125,715.5,212.5,142.3939971923828,567.0,322.9997863769531,81.84559631347656,201.0
