Date,RADL3.SA,BBAS3.SA,PETR4.SA,USIM5.SA,LAME4.SA,PETR3.SA,OIBR4.SA,UGPA3.SA,BBDC3.SA,ENBR3.SA,ITSA4.SA,CCRO3.SA,CMIG4.SA,SBSP3.SA,LREN3.SA,BRKM5.SA
2011-05-03,2.299999952316284,28.100000381469727,25.450000762939453,15.029999732971191,7.138869762420654,28.459999084472656,144.8000030517578,10.0,9.9451322555542,12.818009376525879,6.4228339195251465,12.399999618530273,13.51150894165039,15.386666297912598,9.39669418334961,20.75
2011-05-04,2.3359999656677246,27.549999237060547,25.31999969482422,15.0,7.275936126708984,28.309999465942383,147.8000030517578,10.0,9.898330688476562,12.883743286132812,6.428357124328613,12.225000381469727,13.733190536499023,15.396665573120117,9.208264350891113,20.799999237060547
2011-05-05,2.319999933242798,27.639999389648438,24.469999313354492,15.119999885559082,7.203176975250244,27.540000915527344,148.3000030517578,10.0,10.038732528686523,13.097375869750977,6.472537994384766,12.119999885559082,13.868951797485352,15.763333320617676,9.223139762878418,20.399999618530273
2011-05-06,2.319999933242798,28.360000610351562,24.209999084472656,15.399999618530273,7.899588108062744,27.219999313354492,149.89999389648438,10.0,10.21423625946045,13.360309600830078,6.632693767547607,12.145000457763672,14.072571754455566,15.676666259765625,9.517354965209961,21.75
2011-05-09,2.2660000324249268,28.309999465942383,24.246999740600586,15.119999885559082,7.946362018585205,27.81999969482422,150.89999389648438,10.0,10.323436737060547,13.442477226257324,6.80941915512085,12.5,14.368358612060547,16.020000457763672,9.785122871398926,22.219999313354492
2011-05-11,2.242000102996826,29.049999237060547,24.600000381469727,15.199999809265137,7.774857997894287,27.209999084472656,151.10000610351562,10.0,10.342937469482422,13.146676063537598,6.6106038093566895,12.25,14.027347564697266,15.763333320617676,9.545454025268555,21.8700008392334
2011-05-12,2.3320000171661377,29.299999237060547,24.600000381469727,15.220000267028809,7.972348213195801,26.760000228881836,150.8000030517578,10.0,10.335137367248535,13.08094310760498,6.621648788452148,12.25,14.163064002990723,15.683333396911621,9.800000190734863,22.75
2011-05-13,2.359999895095825,28.420000076293945,24.600000381469727,15.069999694824219,7.7956461906433105,26.399999618530273,148.0,10.0,10.1791353225708,13.182829856872559,6.444924831390381,12.25,13.868951797485352,15.483332633972168,9.752065658569336,22.450000762939453
2011-05-17,2.2360000610351562,28.0,24.600000381469727,15.199999809265137,7.733281135559082,27.450000762939453,148.0,10.0,10.222036361694336,12.209976196289062,6.362084865570068,12.602499961853027,13.97755241394043,15.266666412353516,9.429752349853516,22.899999618530273
2011-05-18,2.2039999961853027,27.280000686645508,24.600000381469727,15.119999885559082,7.535790920257568,27.049999237060547,149.8000030517578,10.0,9.878830909729004,12.226408958435059,6.284768104553223,12.399999618530273,13.864424705505371,15.786665916442871,9.157024383544922,23.25
2011-05-19,2.181999921798706,27.25,23.639999389648438,14.979999542236328,7.322710037231445,26.559999465942383,152.6999969482422,10.0,9.906131744384766,12.4531888961792,6.229540824890137,12.300000190734863,13.963972091674805,16.16666603088379,9.095867156982422,23.649999618530273
2011-05-20,2.130000114440918,27.0,23.989999771118164,14.75,7.431849002838135,27.0,153.3000030517578,10.0,9.867131233215332,12.581369400024414,6.185359954833984,12.239999771118164,14.19927978515625,16.0,9.123966217041016,23.739999771118164
2011-05-23,2.138000011444092,27.1299991607666,23.600000381469727,14.5,7.520199775695801,26.700000762939453,153.1999969482422,10.0,9.88663101196289,12.686543464660645,6.1577467918396,12.172499656677246,13.959444999694824,16.13666534423828,9.223139762878418,23.299999237060547
2011-05-24,2.1519999504089355,27.530000686645508,23.850000381469727,14.460000038146973,7.821631908416748,26.809999465942383,167.6999969482422,10.0,10.136235237121582,12.818009376525879,6.312380790710449,12.375,14.058991432189941,16.333332061767578,9.31074333190918,23.110000610351562
2011-05-25,2.196000099182129,27.25,23.899999618530273,14.449999809265137,7.821631908416748,26.90999984741211,163.0,10.0,10.019232749938965,12.65367603302002,6.268199920654297,12.27750015258789,13.891587257385254,16.5,9.099172592163086,23.299999237060547
2011-05-26,2.2100000381469727,28.100000381469727,24.200000762939453,14.899999618530273,7.951559066772461,27.190000534057617,160.60000610351562,10.0,10.292237281799316,12.456476211547852,6.46149206161499,12.2475004196167,13.710600852966309,16.299999237060547,9.504132270812988,23.399999618530273
2011-05-27,2.190000057220459,28.3799991607666,24.290000915527344,14.920000076293945,7.858010768890381,27.290000915527344,159.0,10.0,10.276636123657227,12.27570915222168,6.428357124328613,12.350000381469727,13.687967300415039,16.149999618530273,9.785122871398926,23.600000381469727
