Date,ABT,ATVI,ALK,ALB,LNT,AEE,AEP,AXP,AIG,AME,AMGN,APH,AOS,APA,AMAT,ADM,T,AVY,BLL,DUK,EA
2001-05-11,22.112857818603516,2.391666889190674,7.117499828338623,11.239999771118164,15.395000457763672,41.150001525878906,48.18000030517578,36.998931884765625,1642.0,3.8251850605010986,60.599998474121094,2.942500114440918,3.0083329677581787,25.311687469482422,25.854999542236328,12.076189994812012,42.25,55.54999923706055,2.7718749046325684,80.27896881103516,26.625
2001-05-14,22.377708435058594,2.3550000190734863,7.142499923706055,11.234999656677246,15.420000076293945,41.790000915527344,48.619998931884766,37.1214714050293,1647.0,3.814815044403076,60.95000076293945,2.950000047683716,2.9700000286102295,26.05194854736328,24.844999313354492,11.84761905670166,42.79999923706055,55.900001525878906,2.768749952316284,81.65617370605469,27.385000228881836
2001-05-15,23.11839485168457,2.2708330154418945,6.872499942779541,11.15999984741211,15.375,41.77000045776367,48.209999084472656,36.62255096435547,1659.0,3.8044440746307373,60.56999969482422,2.934375047683716,3.0,26.709957122802734,24.94499969482422,11.85714340209961,43.349998474121094,56.310001373291016,2.8125,79.2155532836914,27.864999771118164
2001-05-16,24.150867462158203,2.3541669845581055,6.985000133514404,11.510000228881836,15.5,42.650001525878906,49.40999984741211,38.77579116821289,1694.199951171875,3.8222219944000244,65.0,2.947499990463257,3.0250000953674316,26.4761905670166,27.049999237060547,12.047618865966797,44.900001525878906,58.939998626708984,2.956249952316284,80.45329284667969,30.1200008392334
2001-05-17,24.105976104736328,2.4241669178009033,7.175000190734863,11.614999771118164,15.444999694824219,42.84000015258789,49.189998626708984,38.82830810546875,1677.199951171875,3.8859260082244873,66.80999755859375,3.237499952316284,3.0333330631256104,26.753246307373047,26.950000762939453,11.85714340209961,43.70000076293945,59.84000015258789,3.0218749046325684,79.02378845214844,29.399999618530273
2001-05-18,23.80072593688965,2.365833044052124,7.150000095367432,11.479999542236328,15.520000457763672,42.91999816894531,49.75,38.2506103515625,1672.4000244140625,3.8222219944000244,65.45999908447266,3.299999952316284,2.9583330154418945,27.878787994384766,27.5,12.2380952835083,44.52000045776367,59.25,2.9981250762939453,80.26153564453125,29.6299991607666
2001-05-21,23.90846061706543,2.4291670322418213,7.197500228881836,11.6899995803833,15.5,43.29999923706055,50.310001373291016,39.37974548339844,1693.5999755859375,3.8666670322418213,66.88999938964844,3.53125,3.0083329677581787,28.277055740356445,28.760000228881836,12.523810386657715,44.0099983215332,60.2400016784668,3.046250104904175,82.10942840576172,30.975000381469727
2001-05-22,23.769302368164062,2.5108330249786377,7.367499828338623,11.760000228881836,15.4350004196167,43.25,50.0,40.30756378173828,1664.0,3.8962960243225098,66.23999786376953,3.5250000953674316,2.9583330154418945,27.428571701049805,28.295000076293945,12.399999618530273,43.369998931884766,59.630001068115234,2.9862499237060547,81.93509674072266,30.8799991607666
2001-05-23,23.746856689453125,2.5924999713897705,7.21999979019165,11.449999809265137,15.390000343322754,44.08000183105469,50.91999816894531,39.125911712646484,1640.0,3.965925931930542,64.11000061035156,3.3843750953674316,2.858333110809326,26.32034683227539,26.469999313354492,12.600000381469727,42.849998474121094,58.88999938964844,2.9437499046325684,81.29007720947266,29.875
2001-05-24,23.3159122467041,2.808332920074463,7.150000095367432,11.475000381469727,15.449999809265137,44.599998474121094,51.11000061035156,39.03837966918945,1652.199951171875,3.8222219944000244,67.13999938964844,3.3125,2.74666690826416,25.97402572631836,27.209999084472656,12.619048118591309,43.09000015258789,58.060001373291016,2.916249990463257,80.41842651367188,31.524999618530273
2001-05-25,23.073505401611328,2.8566670417785645,7.192500114440918,11.545000076293945,15.1899995803833,44.29999923706055,50.40999984741211,37.92675018310547,1646.199951171875,3.848889112472534,65.87000274658203,3.296875,2.813333034515381,25.753246307373047,26.854999542236328,12.571429252624512,42.349998474121094,57.75,2.8868749141693115,77.87321472167969,30.899999618530273
2001-05-29,23.05105972290039,2.802500009536743,7.224999904632568,11.489999771118164,15.079999923706055,44.36000061035156,49.900001525878906,37.1214714050293,1644.5999755859375,3.897778034210205,67.30000305175781,3.166249990463257,2.9166669845581055,25.216449737548828,25.924999237060547,12.428570747375488,43.18000030517578,57.0,2.926875114440918,76.53086853027344,29.360000610351562
2001-05-30,23.109416961669922,2.706666946411133,7.107500076293945,11.359999656677246,15.074999809265137,44.4900016784668,49.79999923706055,36.998931884765625,1633.199951171875,3.897778034210205,65.81999969482422,3.0374999046325684,2.808332920074463,25.584415435791016,24.475000381469727,12.628570556640625,42.2599983215332,57.20000076293945,2.9375,77.48968505859375,28.989999771118164
2001-05-31,23.3338680267334,2.8383328914642334,7.182499885559082,11.449999809265137,15.375,44.599998474121094,50.20000076293945,36.867637634277344,1620.0,3.948148012161255,66.37999725341797,3.164375066757202,2.808332920074463,25.779220581054688,24.96500015258789,12.85714340209961,43.04999923706055,58.47999954223633,2.96875,79.70367431640625,29.44499969482422
2001-06-01,23.17226219177246,2.9625000953674316,7.005000114440918,11.46500015258789,15.210000038146973,44.18000030517578,49.0,37.09521484375,1601.800048828125,3.9748148918151855,68.58000183105469,3.1500000953674316,2.8499999046325684,25.259740829467773,25.65999984741211,12.723810195922852,42.04999923706055,58.20000076293945,2.9312500953674316,77.03643035888672,30.149999618530273
2001-06-04,23.27102279663086,2.9266669750213623,7.022500038146973,11.649999618530273,15.225000381469727,44.290000915527344,49.119998931884766,37.41032028198242,1621.4000244140625,3.9925930500030518,69.88999938964844,3.0625,2.9916670322418213,25.670995712280273,25.030000686645508,12.676190376281738,42.040000915527344,58.20000076293945,3.0174999237060547,77.05386352539062,29.950000762939453
2001-06-05,23.72441291809082,2.935832977294922,7.065000057220459,11.710000038146973,15.170000076293945,43.77000045776367,49.11000061035156,37.28778076171875,1634.0,4.112593173980713,70.0199966430664,3.171875,3.0850000381469727,25.53679656982422,26.2549991607666,12.84761905670166,42.400001525878906,57.400001525878906,3.1187500953674316,74.09024810791016,31.18000030517578
2001-06-06,23.208175659179688,3.0908329486846924,7.005000114440918,11.420000076293945,15.114999771118164,42.779998779296875,47.900001525878906,36.657562255859375,1620.0,4.140740871429443,68.19999694824219,3.200624942779541,3.0416669845581055,24.809524536132812,26.329999923706055,12.819047927856445,41.79999923706055,56.93000030517578,3.109375,72.12032318115234,30.674999237060547
2001-06-07,23.18572998046875,3.324167013168335,6.987500190734863,11.430000305175781,14.9399995803833,42.400001525878906,47.70000076293945,36.027347564697266,1622.0,4.207406997680664,68.81999969482422,3.195625066757202,3.123332977294922,23.753246307373047,28.010000228881836,13.019047737121582,41.70000076293945,56.7599983215332,3.099375009536743,73.02684020996094,30.825000762939453
2001-06-08,23.12737274169922,3.2291669845581055,6.994999885559082,11.359999656677246,14.96500015258789,42.900001525878906,48.27000045776367,35.87854766845703,1615.199951171875,4.306666851043701,67.44999694824219,2.9906249046325684,3.0950000286102295,24.108224868774414,27.635000228881836,12.961904525756836,41.439998626708984,56.79999923706055,3.0918750762939453,73.16629791259766,29.204999923706055
2001-06-11,22.620115280151367,3.2825000286102295,6.972499847412109,11.354999542236328,15.045000076293945,43.209999084472656,48.63999938964844,36.24617385864258,1619.0,4.447406768798828,66.75,2.9000000953674316,3.0250000953674316,24.082250595092773,26.809999465942383,13.038095474243164,42.18000030517578,56.25,3.046875,74.09024810791016,28.639999389648438
2001-06-12,22.768253326416016,3.327500104904175,6.824999809265137,11.140000343322754,15.125,43.58000183105469,48.4900016784668,36.58753967285156,1617.199951171875,4.426667213439941,66.91999816894531,2.8237500190734863,3.126667022705078,24.649351119995117,27.25,13.333333015441895,42.040000915527344,55.560001373291016,3.055000066757202,74.26457977294922,29.4950008392334
2001-06-13,22.79518699645996,3.4108328819274902,6.927499771118164,11.305000305175781,15.0600004196167,43.09000015258789,47.209999084472656,36.34245681762695,1610.4000244140625,4.447406768798828,67.75,2.8012499809265137,3.1166670322418213,23.787879943847656,26.885000228881836,13.342857360839844,42.029998779296875,55.9900016784668,3.033750057220459,72.52127838134766,28.790000915527344
2001-06-14,22.66949462890625,3.0883328914642334,6.872499942779541,11.1899995803833,14.859999656677246,41.75,45.869998931884766,34.8106803894043,1615.0,4.431110858917236,66.94999694824219,2.659374952316284,3.0733330249786377,23.636363983154297,25.5,13.14285659790039,41.709999084472656,55.220001220703125,2.9437499046325684,68.8777847290039,27.915000915527344
2001-06-15,22.696428298950195,3.137500047683716,6.704999923706055,10.984999656677246,14.880000114440918,42.650001525878906,46.869998931884766,34.08418273925781,1637.0,4.477036952972412,67.05999755859375,2.5193750858306885,3.016666889190674,23.354978561401367,24.954999923706055,13.2380952835083,40.310001373291016,54.91999816894531,2.9462499618530273,71.16150665283203,28.475000381469727
2001-06-18,22.93883514404297,2.983333110809326,6.789999961853027,11.050000190734863,14.635000228881836,42.599998474121094,46.900001525878906,33.73406219482422,1651.0,4.429629802703857,66.9800033569336,2.4124999046325684,2.873332977294922,23.034631729125977,24.670000076293945,12.952381134033203,39.7599983215332,54.099998474121094,2.930000066757202,71.28353881835938,28.325000762939453
2001-06-19,23.019636154174805,2.9633328914642334,6.664999961853027,11.050000190734863,14.555000305175781,43.150001525878906,47.380001068115234,33.821590423583984,1673.199951171875,4.397037029266357,66.97000122070312,2.28125,2.891666889190674,22.81818199157715,24.155000686645508,12.838094711303711,40.41999816894531,54.0,2.9493749141693115,73.21859741210938,29.0
2001-06-20,23.45507049560547,2.8933329582214355,6.539999961853027,11.295000076293945,14.555000305175781,43.20000076293945,47.0099983215332,34.539337158203125,1675.0,4.4637041091918945,67.44000244140625,2.2231249809265137,2.766666889190674,22.623376846313477,24.18000030517578,12.895237922668457,40.0,54.720001220703125,2.9231250286102295,72.03315734863281,30.545000076293945
2001-06-21,23.791746139526367,3.0366671085357666,6.574999809265137,11.244999885559082,14.140000343322754,41.97999954223633,45.5099983215332,35.36212158203125,1716.0,4.445926189422607,67.30000305175781,2.3218750953674316,2.858333110809326,21.969697952270508,23.809999465942383,13.2380952835083,39.34000015258789,48.880001068115234,2.836250066757202,68.42452239990234,28.895000457763672
2001-06-22,23.351823806762695,2.829166889190674,6.610000133514404,10.71500015258789,14.21500015258789,42.189998626708984,46.0099983215332,35.66847610473633,1700.4000244140625,4.441481113433838,65.13999938964844,2.3218750953674316,2.880000114440918,22.532468795776367,24.524999618530273,12.904762268066406,38.849998474121094,50.5099983215332,2.7331249713897705,70.25498962402344,27.604999542236328
2001-06-25,23.280000686645508,2.884999990463257,6.457499980926514,10.8100004196167,14.329999923706055,41.900001525878906,45.599998474121094,34.90696334838867,1689.0,4.447406768798828,64.25,2.359375,2.875,22.471860885620117,24.934999465942383,13.0,38.70000076293945,50.349998474121094,2.768749952316284,68.8603515625,26.825000762939453
2001-06-26,23.10492706298828,3.0399999618530273,6.565000057220459,11.3100004196167,14.454999923706055,42.31999969482422,45.9900016784668,34.13669967651367,1689.0,4.548148155212402,63.16999816894531,2.3187499046325684,2.9166669845581055,22.502164840698242,25.104999542236328,13.095237731933594,39.439998626708984,51.349998474121094,2.799375057220459,69.45307159423828,26.950000762939453
2001-06-27,22.445043563842773,3.0416669845581055,6.864999771118164,11.324999809265137,14.539999961853027,42.72999954223633,46.310001373291016,33.480224609375,1698.5999755859375,4.444444179534912,63.11000061035156,2.3375000953674316,2.9866669178009033,21.86147117614746,24.235000610351562,13.14285659790039,39.400001525878906,51.65999984741211,2.878124952316284,70.25498962402344,27.549999237060547
2001-06-28,22.718873977661133,3.2008330821990967,6.954999923706055,11.220000267028809,14.545000076293945,42.75,46.18000030517578,34.548091888427734,1730.199951171875,4.3659257888793945,62.66999816894531,2.4468750953674316,3.0450000762939453,20.952381134033203,24.78499984741211,13.266667366027832,39.810001373291016,51.29999923706055,2.9049999713897705,68.51168823242188,28.235000610351562
2001-06-29,21.5472412109375,3.2708330154418945,7.224999904632568,11.585000038146973,14.574999809265137,42.70000076293945,46.16999816894531,33.961639404296875,1700.199951171875,4.525926113128662,60.68000030517578,2.503124952316284,2.983333110809326,21.969697952270508,24.549999237060547,12.428570747375488,40.060001373291016,51.04999923706055,2.9725000858306885,68.00613403320312,28.950000762939453
2001-07-02,22.162235260009766,3.2049999237060547,7.199999809265137,11.515000343322754,14.6850004196167,43.45000076293945,46.91999816894531,34.58310317993164,1729.800048828125,4.4829630851745605,61.66999816894531,2.5,3.0199999809265137,21.341991424560547,24.979999542236328,12.876190185546875,40.599998474121094,51.75,2.966249942779541,68.25019836425781,27.114999771118164
2001-07-03,22.117345809936523,3.124166965484619,7.170000076293945,11.420000076293945,14.71500015258789,42.63999938964844,46.56999969482422,34.95948028564453,1741.199951171875,4.548148155212402,60.720001220703125,2.503124952316284,2.9916670322418213,21.428571701049805,25.114999771118164,13.00952434539795,40.619998931884766,51.22999954223633,2.965625047683716,68.14559936523438,26.71500015258789
2001-07-05,21.969209671020508,3.1166670322418213,7.162499904632568,11.395000457763672,14.8100004196167,42.79999923706055,46.97999954223633,34.56559753417969,1706.4000244140625,4.562963008880615,58.220001220703125,2.481250047683716,2.9749999046325684,22.082250595092773,24.34000015258789,13.180952072143555,41.29999923706055,51.29999923706055,2.968125104904175,70.08065795898438,26.4950008392334
2001-07-06,21.23750114440918,3.0333330631256104,7.050000190734863,11.010000228881836,14.904999732971191,42.47999954223633,47.09000015258789,33.50648498535156,1687.800048828125,4.4148149490356445,57.15999984741211,2.40625,2.8833329677581787,22.354978561401367,22.649999618530273,13.171428680419922,40.0,49.79999923706055,2.9412500858306885,70.8128433227539,27.190000534057617
2001-07-09,21.502351760864258,2.995832920074463,7.150000095367432,10.890000343322754,14.899999618530273,42.38999938964844,48.25,33.436458587646484,1704.4000244140625,4.437036991119385,58.720001220703125,2.471874952316284,2.924999952316284,21.493505477905273,22.40999984741211,13.190476417541504,40.25,50.310001373291016,2.913749933242798,71.23123931884766,26.489999771118164
2001-07-10,21.726802825927734,2.998332977294922,7.324999809265137,11.125,14.885000228881836,42.36000061035156,48.38999938964844,32.38610076904297,1680.5999755859375,4.524444103240967,57.529998779296875,2.523124933242798,2.865000009536743,21.12554168701172,21.389999389648438,13.199999809265137,40.25,50.09000015258789,2.9362499713897705,73.20116424560547,25.5049991607666
2001-07-11,22.525846481323242,2.9866669178009033,7.349999904632568,10.925000190734863,14.800000190734863,42.0,47.7599983215332,32.674949645996094,1670.0,4.474073886871338,57.0099983215332,2.512500047683716,2.8616669178009033,20.81818199157715,22.030000686645508,13.266667366027832,42.02000045776367,50.52000045776367,2.9706249237060547,72.3469467163086,26.96500015258789
2001-07-12,21.996143341064453,3.0299999713897705,7.494999885559082,10.774999618530273,14.755000114440918,41.70000076293945,47.369998931884766,33.716556549072266,1682.0,4.562963008880615,55.099998474121094,2.5381250381469727,2.9000000953674316,20.649351119995117,23.21500015258789,13.285714149475098,42.0,50.400001525878906,3.0481250286102295,72.39924621582031,29.049999237060547
2001-07-13,22.265483856201172,3.2166669368743896,7.682499885559082,10.604999542236328,14.649999618530273,41.09000015258789,47.349998474121094,34.45180892944336,1690.199951171875,4.525926113128662,55.63999938964844,2.538749933242798,2.896667003631592,20.779220581054688,23.18000030517578,13.485713958740234,41.95000076293945,50.70000076293945,3.0693750381469727,72.10289001464844,29.475000381469727
2001-07-16,22.33281898498535,3.115000009536743,7.827499866485596,10.460000038146973,14.630000114440918,40.849998474121094,47.869998931884766,33.576507568359375,1705.800048828125,4.4844441413879395,54.0099983215332,2.556874990463257,2.87166690826416,20.021644592285156,20.975000381469727,13.123809814453125,42.97999954223633,50.43000030517578,3.075000047683716,72.60844421386719,28.725000381469727
2001-07-17,22.512378692626953,3.3383328914642334,7.829999923706055,10.4399995803833,14.5600004196167,40.349998474121094,47.5099983215332,33.94413375854492,1702.4000244140625,4.586667060852051,55.060001373291016,2.5843749046325684,2.891666889190674,20.073593139648438,22.28499984741211,13.14285659790039,44.060001373291016,51.04999923706055,3.063124895095825,73.2708969116211,28.344999313354492
2001-07-18,23.140840530395508,3.1816670894622803,7.652500152587891,10.449999809265137,14.505000114440918,40.029998779296875,47.41999816894531,32.82374954223633,1703.5999755859375,4.562963008880615,60.04999923706055,2.588749885559082,2.8933329582214355,19.675325393676758,21.780000686645508,13.114286422729492,44.099998474121094,50.849998474121094,3.0668749809265137,73.67185974121094,27.975000381469727
2001-07-19,23.163284301757812,3.206666946411133,7.699999809265137,10.510000228881836,14.420000076293945,40.439998626708984,47.5099983215332,33.26139831542969,1698.0,4.5155558586120605,59.4900016784668,2.664375066757202,2.875,20.12986946105957,22.645000457763672,13.228570938110352,43.84000015258789,51.54999923706055,3.0743749141693115,72.3469467163086,28.084999084472656
2001-07-20,23.468538284301758,3.1358330249786377,7.887499809265137,10.454999923706055,14.225000381469727,39.66999816894531,46.29999923706055,33.243892669677734,1680.199951171875,4.485926151275635,60.709999084472656,2.622499942779541,2.766666889190674,20.735931396484375,22.524999618530273,13.190476417541504,42.900001525878906,50.720001220703125,3.080625057220459,70.18525695800781,27.290000915527344
2001-07-23,23.077993392944336,2.9216670989990234,7.787499904632568,10.25,14.024999618530273,38.599998474121094,43.40999984741211,33.37519073486328,1665.199951171875,4.475555896759033,58.59000015258789,2.663749933242798,2.7133328914642334,20.965368270874023,21.790000915527344,12.619048118591309,42.060001373291016,49.849998474121094,3.0850000381469727,67.88410186767578,26.549999237060547
2001-07-24,23.019636154174805,2.9558329582214355,7.695000171661377,10.300000190734863,14.069999694824219,37.70000076293945,42.099998474121094,33.086341857910156,1657.800048828125,4.392592906951904,57.77000045776367,2.655625104904175,2.8066670894622803,20.311687469482422,21.475000381469727,12.466667175292969,40.79999923706055,48.75,3.075624942779541,64.29290771484375,26.559999465942383
2001-07-25,23.11839485168457,3.130000114440918,7.699999809265137,10.329999923706055,14.270000457763672,38.650001525878906,42.58000183105469,33.31391906738281,1653.4000244140625,4.49036979675293,59.18000030517578,2.625,2.9000000953674316,21.904762268066406,21.889999389648438,12.552380561828613,43.380001068115234,51.25,3.0737500190734863,65.37374877929688,27.854999542236328
2001-07-26,23.275510787963867,3.1424999237060547,7.71750020980835,10.494999885559082,14.5,39.290000915527344,43.2400016784668,33.93538284301758,1645.5999755859375,4.525926113128662,57.720001220703125,2.585624933242798,3.0466670989990234,22.510822296142578,22.59000015258789,12.428570747375488,43.75,51.11000061035156,3.0381250381469727,68.68601989746094,29.204999923706055
2001-07-27,23.136350631713867,3.1558330059051514,7.659999847412109,10.305000305175781,14.175000190734863,39.130001068115234,44.20000076293945,34.56559753417969,1634.4000244140625,4.602962970733643,60.81999969482422,2.5562500953674316,3.006666898727417,22.852813720703125,23.1299991607666,12.380951881408691,43.869998931884766,51.06999969482422,3.0562500953674316,66.85555267333984,30.489999771118164
2001-07-30,23.473026275634766,2.949167013168335,7.644999980926514,10.335000038146973,14.359999656677246,39.290000915527344,44.70000076293945,34.74940872192383,1652.5999755859375,4.66963005065918,60.470001220703125,2.6156249046325684,3.00333309173584,22.766233444213867,23.295000076293945,12.69523811340332,44.150001525878906,50.779998779296875,3.061875104904175,68.07586669921875,30.020000457763672
2001-07-31,24.056598663330078,2.826667070388794,7.909999847412109,10.380000114440918,14.28499984741211,39.290000915527344,45.0,35.30084991455078,1665.0,4.632593154907227,62.709999084472656,2.5924999713897705,2.9216670989990234,22.489177703857422,22.93000030517578,12.752381324768066,45.029998779296875,51.2599983215332,3.0893750190734863,67.3088150024414,28.459999084472656
2001-08-01,23.836637496948242,2.802500009536743,8.037500381469727,10.699999809265137,14.375,39.72999954223633,45.040000915527344,36.31619644165039,1652.0,4.663703918457031,62.09000015258789,2.6262500286102295,2.9116671085357666,22.056276321411133,24.149999618530273,12.552380561828613,44.91999816894531,51.04999923706055,3.115000009536743,68.14559936523438,29.934999465942383
2001-08-02,23.342845916748047,2.750833034515381,8.015000343322754,10.425000190734863,14.479999542236328,40.220001220703125,45.95000076293945,36.25492477416992,1649.0,4.631111145019531,62.2400016784668,2.836250066757202,2.9166669845581055,22.471860885620117,25.0,12.533332824707031,44.220001220703125,51.27000045776367,3.119999885559082,69.73200225830078,29.850000381469727
2001-08-03,23.45956039428711,2.624166965484619,7.954999923706055,10.239999771118164,14.4350004196167,40.400001525878906,46.29999923706055,35.4058837890625,1632.800048828125,4.71851921081543,61.90999984741211,2.840625047683716,2.9800000190734863,22.077922821044922,24.799999237060547,12.552380561828613,43.4900016784668,51.29999923706055,3.125,69.55767059326172,29.454999923706055
2001-08-06,23.212665557861328,2.6558330059051514,8.0,10.1850004196167,14.180000305175781,39.52000045776367,44.90999984741211,34.819435119628906,1630.0,4.6666669845581055,62.36000061035156,2.8106250762939453,2.944999933242798,22.311687469482422,24.364999771118164,12.523810386657715,43.4900016784668,50.810001373291016,3.0293750762939453,66.97758483886719,29.40999984741211
2001-08-07,23.607696533203125,2.766666889190674,7.960000038146973,10.074999809265137,14.354999542236328,39.65999984741211,45.54999923706055,35.16080093383789,1638.0,4.800000190734863,62.650001525878906,2.773124933242798,2.8833329677581787,21.943723678588867,23.399999618530273,12.533332824707031,43.81999969482422,50.68000030517578,3.015000104904175,67.55287170410156,29.360000610351562
2001-08-08,23.284488677978516,2.6458330154418945,8.024999618530273,9.9399995803833,14.425000190734863,39.11000061035156,44.25,34.82818603515625,1633.0,4.777778148651123,60.88999938964844,2.737499952316284,2.8499999046325684,20.800865173339844,22.3700008392334,12.571429252624512,42.869998931884766,49.93000030517578,3.030625104904175,64.38006591796875,28.135000228881836
2001-08-09,23.149818420410156,2.751667022705078,8.02750015258789,10.25,14.550000190734863,39.58000183105469,44.88999938964844,34.8456916809082,1628.0,4.748147964477539,61.0,2.741874933242798,2.8333330154418945,21.220779418945312,22.424999237060547,12.800000190734863,43.15999984741211,49.349998474121094,2.984375,66.24539947509766,29.024999618530273
2001-08-10,23.468538284301758,2.7733330726623535,8.119999885559082,10.444999694824219,14.774999618530273,39.959999084472656,45.2400016784668,34.880706787109375,1633.5999755859375,4.958518981933594,61.099998474121094,2.775624990463257,2.853332996368408,21.497835159301758,22.239999771118164,12.619048118591309,44.52000045776367,49.77000045776367,3.023750066757202,66.19309997558594,28.94499969482422
2001-08-13,23.589740753173828,2.7991669178009033,8.100000381469727,10.399999618530273,14.675000190734863,39.650001525878906,44.65999984741211,34.97698974609375,1619.0,4.7688889503479,62.95000076293945,2.721874952316284,2.816667079925537,21.813852310180664,22.420000076293945,12.771429061889648,44.41999816894531,49.45000076293945,3.0487499237060547,65.1819839477539,29.395000457763672
2001-08-14,23.473026275634766,2.880000114440918,8.192500114440918,10.220000267028809,14.630000114440918,39.70000076293945,44.650001525878906,34.478065490722656,1606.199951171875,4.968889236450195,61.91999816894531,2.690624952316284,2.8333330154418945,22.22943687438965,21.825000762939453,12.866666793823242,44.0,49.88999938964844,3.133125066757202,65.84444427490234,29.56999969482422
2001-08-15,23.859081268310547,2.9241669178009033,8.25,10.430000305175781,14.630000114440918,39.45000076293945,44.16999816894531,33.8390998840332,1628.800048828125,4.9274067878723145,60.09000015258789,2.624375104904175,2.799999952316284,23.43722915649414,21.8700008392334,12.7619047164917,43.36000061035156,49.91999816894531,3.080625057220459,65.40861511230469,29.30500030517578
2001-08-16,23.77828025817871,2.8475000858306885,8.387499809265137,10.430000305175781,14.9399995803833,39.779998779296875,45.29999923706055,33.392696380615234,1623.5999755859375,5.037036895751953,61.0,2.5999999046325684,2.9016671180725098,23.15584373474121,22.350000381469727,12.904762268066406,43.599998474121094,50.220001220703125,3.1131250858306885,65.86187744140625,28.21500015258789
2001-08-17,23.473026275634766,2.7125000953674316,8.25,10.404999732971191,14.699999809265137,39.900001525878906,45.0099983215332,32.82374954223633,1584.199951171875,4.930369853973389,59.95000076293945,2.5687499046325684,2.858333110809326,22.72727394104004,21.28499984741211,13.00952434539795,42.54999923706055,50.5,3.140000104904175,66.50689697265625,28.110000610351562
2001-08-20,23.78725814819336,2.7033329010009766,8.055000305175781,10.430000305175781,15.074999809265137,40.0099983215332,45.369998931884766,33.392696380615234,1562.800048828125,4.962963104248047,59.93000030517578,2.578125,2.853332996368408,22.177488327026367,21.6200008392334,13.333333015441895,43.70000076293945,51.47999954223633,3.1443750858306885,67.0298843383789,28.78499984741211
2001-08-21,23.675031661987305,2.7225000858306885,7.994999885559082,10.5600004196167,15.0649995803833,40.54999923706055,45.02000045776367,32.035980224609375,1564.5999755859375,4.897778034210205,58.40999984741211,2.4625000953674316,2.825000047683716,22.12554168701172,21.0049991607666,13.380951881408691,43.09000015258789,51.75,3.1231250762939453,66.7160873413086,28.209999084472656
2001-08-22,23.769302368164062,2.734999895095825,8.104999542236328,10.460000038146973,15.020000457763672,40.880001068115234,44.7599983215332,32.58741760253906,1551.5999755859375,4.881481170654297,60.880001068115234,2.471874952316284,2.7783329486846924,21.796537399291992,21.950000762939453,13.7619047164917,42.25,51.5099983215332,3.1937499046325684,67.98870086669922,28.68000030517578
2001-08-23,23.473026275634766,2.6533329486846924,8.100000381469727,10.46500015258789,14.885000228881836,41.29999923706055,45.349998474121094,32.99005889892578,1548.0,4.814815044403076,62.91999816894531,2.432499885559082,2.87166690826416,21.212120056152344,22.065000534057617,13.714285850524902,42.04999923706055,51.119998931884766,3.221874952316284,67.55287170410156,28.985000610351562
2001-08-24,23.56729507446289,2.829166889190674,8.2524995803833,10.65999984741211,15.09000015258789,41.22999954223633,45.439998626708984,33.445213317871094,1544.0,4.6666669845581055,64.93000030517578,2.596250057220459,2.8416669368743896,21.03896141052246,23.44499969482422,13.361905097961426,42.61000061035156,52.2400016784668,3.25,67.55287170410156,29.09000015258789
2001-08-27,23.369779586791992,2.942500114440918,8.125,10.800000190734863,15.130000114440918,41.52000045776367,45.86000061035156,33.28765869140625,1535.0,4.674074172973633,64.4800033569336,2.573124885559082,2.923332929611206,21.225107192993164,23.625,13.666666984558105,41.7400016784668,52.22999954223633,3.325000047683716,67.98870086669922,29.0049991607666
2001-08-28,23.073505401611328,3.12166690826416,8.092499732971191,10.5600004196167,15.119999885559082,41.5099983215332,46.47999954223633,32.39485168457031,1544.0,4.681480884552002,63.0,2.53125,2.816667079925537,21.251081466674805,22.610000610351562,13.523810386657715,41.369998931884766,51.84000015258789,3.268749952316284,68.42452239990234,28.774999618530273
2001-08-29,22.893945693969727,3.1958329677581787,8.017499923706055,10.354999542236328,15.234999656677246,41.709999084472656,46.5099983215332,32.38610076904297,1562.0,4.546667098999023,62.599998474121094,2.5481250286102295,2.7583329677581787,20.89610481262207,21.8799991607666,13.476189613342285,41.45000076293945,52.130001068115234,3.3137500286102295,67.81436920166016,28.844999313354492
2001-08-30,22.58869171142578,3.137500047683716,8.047499656677246,10.399999618530273,15.3100004196167,41.65999984741211,45.880001068115234,31.4670352935791,1570.0,4.534814834594727,64.56999969482422,2.4512500762939453,2.8283329010009766,20.432899475097656,21.549999237060547,13.84000015258789,40.97999954223633,51.040000915527344,3.3137500286102295,67.44828033447266,28.174999237060547
2001-08-31,22.310373306274414,3.0875000953674316,8.15999984741211,10.569999694824219,15.1899995803833,41.25,45.77000045776367,31.87842559814453,1564.0,4.519999980926514,64.30000305175781,2.5268750190734863,2.808332920074463,20.316017150878906,21.545000076293945,13.430000305175781,40.90999984741211,51.40999984741211,3.2906250953674316,68.52912139892578,28.854999542236328
2001-09-04,22.714384078979492,2.9841670989990234,8.135000228881836,10.460000038146973,15.4350004196167,41.72999954223633,46.5,31.90468406677246,1530.0,4.432592868804932,64.13999938964844,2.413749933242798,2.808332920074463,20.454544067382812,20.96500015258789,13.800000190734863,42.0,51.209999084472656,3.483750104904175,69.17414093017578,28.450000762939453
