Date,SLAB,FNLC,CVCO,BBI,FARM,NVCN,FARO,BBQ,OPTT,EXAS,SCOR,ATEC
2015-12-15,51.970001220703125,20.739999771118164,81.98999786376953,26.600000381469727,31.93000030517578,3810.0,27.989999771118164,7.139999866485596,48.0,8.34000015258789,38.0,2.4000000953674316
2015-12-16,51.939998626708984,21.0,85.27999877929688,25.899999618530273,31.940000534057617,3800.0,29.049999237060547,7.590000152587891,48.599998474121094,8.869999885559082,38.060001373291016,2.4000000953674316
2015-12-17,50.880001068115234,20.899999618530273,83.30000305175781,25.200000762939453,31.559999465942383,3600.0,28.709999084472656,7.329999923706055,47.0,8.9399995803833,38.36000061035156,2.5199999809265137
2015-12-18,50.150001525878906,20.920000076293945,83.7300033569336,25.899999618530273,30.610000610351562,3550.0,27.610000610351562,7.300000190734863,48.0,8.970000267028809,38.22999954223633,2.640000104904175
2015-12-21,50.04999923706055,20.969999313354492,82.58999633789062,25.200000762939453,31.290000915527344,3550.0,29.780000686645508,7.150000095367432,44.79999923706055,9.300000190734863,38.41999816894531,2.4000000953674316
2015-12-22,50.13999938964844,20.959999084472656,84.38999938964844,24.5,31.600000381469727,3580.0,29.850000381469727,6.909999847412109,43.20000076293945,9.399999618530273,39.599998474121094,2.4000000953674316
2015-12-23,50.439998626708984,20.889999389648438,84.41000366210938,24.5,31.15999984741211,3760.0,30.280000686645508,6.989999771118164,47.20000076293945,9.699999809265137,40.95000076293945,2.5199999809265137
2015-12-24,50.97999954223633,20.90999984741211,84.44000244140625,25.200000762939453,32.02000045776367,3700.0,30.440000534057617,7.0,45.400001525878906,9.510000228881836,41.20000076293945,3.9600000381469727
2015-12-28,50.810001373291016,20.829999923706055,83.54000091552734,24.5,32.29999923706055,4080.0,29.989999771118164,6.860000133514404,47.400001525878906,9.550000190734863,41.470001220703125,3.8399999141693115
2015-12-29,50.790000915527344,21.200000762939453,85.0999984741211,25.200000762939453,32.709999084472656,4080.0,30.15999984741211,6.980000019073486,46.20000076293945,9.819999694824219,42.13999938964844,3.7200000286102295
2015-12-30,49.970001220703125,20.829999923706055,84.98999786376953,28.700000762939453,32.36000061035156,4240.0,30.25,6.909999847412109,45.400001525878906,9.359999656677246,42.0099983215332,3.5999999046325684
2015-12-31,48.540000915527344,20.469999313354492,83.30999755859375,28.700000762939453,32.27000045776367,4500.0,29.520000457763672,6.940000057220459,42.0,9.229999542236328,41.150001525878906,3.5999999046325684
2016-01-04,47.43000030517578,19.649999618530273,81.54000091552734,31.5,29.469999313354492,4340.0,28.549999237060547,6.860000133514404,45.400001525878906,9.0,40.540000915527344,3.5999999046325684
2016-01-05,47.0099983215332,19.940000534057617,81.52999877929688,31.5,29.649999618530273,4390.0,28.479999542236328,6.210000038146973,42.79999923706055,8.5,40.18000030517578,3.5999999046325684
