Date,BAS.DE,ALV.DE,BAYN.DE,HEI.DE,DBK.DE,CON.DE,MRK.DE,FRE.DE,ADS.DE,DTE.DE,SIE.DE,FME.DE,PUM.DE,RWE.DE,BMW.DE,VOW3.DE
2002-06-06,23.53499984741211,227.86000061035156,33.095115661621094,40.80507278442383,58.411739349365234,18.354124069213867,13.976930618286133,7.044443130493164,20.905000686645508,10.640000343322754,62.386138916015625,18.149999618530273,6.590000152587891,40.14631271362305,45.0,37.61375427246094
2002-06-07,23.25,225.6999969482422,33.65605163574219,40.173133850097656,56.62520980834961,18.28643226623535,13.883391380310059,6.998889923095703,21.049999237060547,10.479999542236328,61.24268341064453,17.993330001831055,6.489999771118164,39.2592658996582,44.11000061035156,37.027278900146484
2002-06-10,23.420000076293945,225.1999969482422,32.9179801940918,40.62451934814453,55.933902740478516,18.373464584350586,14.262475967407227,7.044443130493164,21.217500686645508,10.210000038146973,61.30082321166992,18.399999618530273,6.599999904632568,39.16956329345703,44.349998474121094,36.520328521728516
2002-06-11,23.075000762939453,225.0,33.11479949951172,39.730777740478516,56.43102264404297,18.344453811645508,13.819389343261719,6.972222805023193,21.377500534057617,10.649999618530273,61.18454360961914,17.00333023071289,6.730000019073486,38.73102569580078,45.34000015258789,36.480567932128906
2002-06-12,22.625,219.0,32.32752227783203,38.81898498535156,54.799842834472656,17.812589645385742,13.292608261108398,6.911109924316406,21.649999618530273,10.300000190734863,58.975154876708984,17.26667022705078,6.809999942779541,38.422054290771484,45.0,36.57997131347656
2002-06-13,22.875,213.0500030517578,32.278316497802734,38.90925979614258,53.59587860107422,17.425779342651367,13.1202974319458,6.553332805633545,21.975000381469727,10.210000038146973,59.60502243041992,16.886669158935547,7.050000190734863,38.73102569580078,42.04999923706055,35.605831146240234
2002-06-14,22.024999618530273,205.32000732421875,31.166290283203125,39.27036666870117,51.964698791503906,17.454790115356445,13.17445182800293,6.527775764465332,20.63249969482422,9.819999694824219,57.55067825317383,16.23332977294922,6.764999866485596,38.07321548461914,39.36000061035156,34.1744384765625
2002-06-17,22.9950008392334,213.89999389648438,32.721160888671875,40.62451934814453,54.13960647583008,17.68687629699707,13.834158897399902,6.944443225860596,20.924999237060547,10.539999961853027,59.9248046875,17.213329315185547,6.999000072479248,38.67122268676758,42.220001220703125,35.08893966674805
2002-06-18,23.0,206.83999633789062,32.20943069458008,41.69881057739258,54.652259826660156,17.503141403198242,13.391072273254395,6.472222805023193,20.774999618530273,10.399999618530273,59.25617218017578,16.45332908630371,7.025000095367432,38.571556091308594,42.45000076293945,35.1883430480957
2002-06-19,22.5,205.5,31.39263153076172,41.79811477661133,53.51820373535156,17.271055221557617,13.046448707580566,6.242222785949707,20.889999389648438,9.859999656677246,57.17275619506836,16.523330688476562,6.960999965667725,38.1828498840332,41.849998474121094,35.03923797607422
2002-06-20,22.5,194.99000549316406,30.900583267211914,42.4300537109375,53.59587860107422,17.203365325927734,13.238452911376953,6.111110210418701,21.0,9.34000015258789,56.8626708984375,16.333330154418945,6.849999904632568,38.06324768066406,39.95000076293945,33.25
2002-06-21,23.049999237060547,190.10000610351562,31.50088119506836,40.71479415893555,54.411468505859375,17.13567352294922,13.292608261108398,6.173333168029785,21.797500610351562,9.050000190734863,57.93829345703125,14.473329544067383,6.610000133514404,38.37221908569336,35.86000061035156,31.609865188598633
2002-06-24,22.75,182.3000030517578,30.880901336669922,41.527286529541016,52.609405517578125,17.184024810791016,13.1202974319458,6.0,20.799999237060547,8.680000305175781,56.01961135864258,16.2833309173584,6.559999942779541,38.1828498840332,37.29999923706055,30.914051055908203
2002-06-25,23.06999969482422,189.39999389648438,30.802175521850586,42.2133903503418,53.35508346557617,17.319408416748047,13.391072273254395,5.787775993347168,21.0,9.050000190734863,56.668861389160156,15.816670417785645,6.914000034332275,39.26923370361328,39.900001525878906,31.957773208618164
2002-06-26,22.75,182.0,30.408536911010742,42.15922164916992,51.382137298583984,17.358089447021484,12.726442337036133,5.111110210418701,20.375,8.59000015258789,53.548587799072266,15.25,6.800000190734863,38.571556091308594,40.5,31.808670043945312
2002-06-27,22.854999542236328,190.75,31.30406379699707,43.332820892333984,53.59587860107422,17.28072738647461,13.11044979095459,5.278890132904053,20.475000381469727,8.949999809265137,56.882049560546875,14.5,7.070000171661377,39.14963150024414,40.11000061035156,32.05717468261719
2002-06-28,23.575000762939453,204.4499969482422,31.933883666992188,44.957801818847656,54.68333053588867,17.40644073486328,13.48953628540039,5.466666221618652,20.799999237060547,9.5,58.89763259887695,15.033329963684082,7.334000110626221,39.96691131591797,41.02000045776367,32.70328903198242
2002-07-01,23.200000762939453,200.0,32.03229522705078,43.973785400390625,55.095008850097656,17.648195266723633,13.297531127929688,5.501110076904297,20.625,10.15999984741211,58.626304626464844,15.75,7.223999977111816,40.086509704589844,41.150001525878906,32.51442337036133
2002-07-02,22.825000762939453,188.0,31.343427658081055,41.50923156738281,52.314239501953125,17.396770477294922,12.765827178955078,5.444443225860596,20.375,9.529999732971191,55.66107177734375,15.433329582214355,7.110000133514404,38.97023010253906,40.099998474121094,31.16255760192871
2002-07-03,22.975000381469727,184.25,30.31012725830078,41.39187240600586,52.78028869628906,17.038970947265625,12.682132720947266,5.255556106567383,19.84000015258789,9.109999656677246,54.362571716308594,15.633330345153809,6.610000133514404,38.85062789916992,39.54999923706055,30.317638397216797
2002-07-04,23.200000762939453,193.0,30.75296974182129,41.39187240600586,54.14737319946289,16.777873992919922,12.824905395507812,5.543333053588867,20.399999618530273,9.600000381469727,56.7366943359375,16.399999618530273,6.349999904632568,39.41873550415039,40.25,31.00351333618164
2002-07-05,23.850000381469727,207.83999633789062,32.740840911865234,42.05991744995117,56.314510345458984,16.97127914428711,12.78551959991455,5.744442939758301,20.649999618530273,10.800000190734863,61.04887771606445,17.666669845581055,6.310999870300293,40.186180114746094,42.16999816894531,31.411062240600586
2002-07-08,23.825000762939453,206.99000549316406,32.425933837890625,41.30159378051758,56.702884674072266,16.67150115966797,12.386741638183594,5.555555820465088,20.75,10.600000381469727,60.564361572265625,16.816669464111328,6.192999839782715,40.26591491699219,42.349998474121094,31.212257385253906
2002-07-09,23.0,201.75,31.95356559753418,40.588409423828125,55.80185317993164,16.67150115966797,12.431050300598145,5.665555953979492,20.690000534057617,11.319999694824219,57.48284912109375,14.333330154418945,6.130000114440918,39.887176513671875,42.79999923706055,30.715246200561523
2002-07-10,22.25,187.02999877929688,30.7628116607666,40.001609802246094,53.82890319824219,16.149307250976562,11.864884376525879,5.32222318649292,19.78499984741211,11.149999618530273,54.75018310546875,16.01667022705078,5.929999828338623,38.7210578918457,41.099998474121094,30.30769920349121
2002-07-11,21.725000381469727,184.50999450683594,30.506946563720703,39.72175216674805,52.39191436767578,15.859201431274414,11.520259857177734,5.132223129272461,19.399999618530273,11.609999656677246,54.94398880004883,15.050000190734863,5.880000114440918,38.46192169189453,40.310001373291016,29.373319625854492
2002-07-12,21.674999237060547,185.0,29.916488647460938,41.07590103149414,52.35307312011719,16.158977508544922,11.224868774414062,5.222222805023193,19.375,12.140000343322754,54.99243927001953,16.193330764770508,6.136000156402588,38.28252029418945,41.220001220703125,29.124813079833984
2002-07-15,20.614999771118164,170.0,28.883188247680664,40.895347595214844,49.63444519042969,15.30799674987793,10.88024616241455,4.966666221618652,18.665000915527344,10.300000190734863,52.84119415283203,15.133330345153809,5.918000221252441,37.166236877441406,39.220001220703125,27.236173629760742
2002-07-16,20.71500015258789,176.0,28.981599807739258,40.173133850097656,49.63444519042969,15.1049222946167,11.027941703796387,5.050000190734863,18.827499389648438,10.930000305175781,54.26567077636719,15.149999618530273,5.660999774932861,36.1097526550293,38.70000076293945,27.812705993652344
2002-07-17,21.079999923706055,183.3000030517578,29.719669342041016,41.34673309326172,51.382137298583984,15.549753189086914,11.446413040161133,5.077775955200195,19.552499771118164,12.0,57.07585525512695,15.116669654846191,5.400000095367432,36.07985305786133,39.56999969482422,28.528400421142578
